Frame number,547
First frame,1
Point frequency,100
Analog frequency,1000

Left_Foot Off,0.93,2.14,3.32,4.51
Left_Foot Strike,1.38,2.59,3.77
Right_Foot Off,1.52,2.73,3.92
Right_Foot Strike,2,3.21,4.4

Time,LPSI,,,RPSI,,,RTOE,,,LHEE,,,LKNE,,,LTIB,,,RTIB,,,LANK,,,RTHI,,,LTHI,,,RANK,,,RKNE,,,RHEE,,,LTOE,,,RASI,,,LASI,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3.75,54.7946,1059.7,902.639,150.122,1058.25,913.011,161.033,1038.48,39.0495,51.3033,1432.47,32.6203,-38.8364,1311.14,439.503,-48.2619,1393.2,217.334,255.239,967.424,324.849,-3.31858,1463.51,76.8155,296.327,1133.6,667.738,-55.2342,1258.01,581.906,181.549,902.385,84.8051,239.515,1036.5,446.159,133.501,850.743,69.3032,13.2777,1596.84,111.114,216.647,1245.72,894.48,7.54481,1247.19,904.643
3.76,52.9769,1071.65,902.571,148.294,1069.95,912.898,161.194,1038.72,39.0531,50.9473,1436.58,31.5937,-39.3683,1323.61,439.784,-48.3819,1401.98,216.655,254.991,973.245,326.981,-3.38384,1469.05,74.8984,295.136,1142.81,667.769,-56.1281,1272.28,582.778,182.306,903.877,87.6482,238.633,1044.2,447.105,134.506,851.772,73.3336,14.0253,1602.75,106.126,215.72,1257.1,893.857,6.61097,1259.41,904.649
3.77,51.2329,1083.73,902.741,146.56,1081.87,912.947,161.37,1039,39.0337,50.6208,1439.44,30.614,-39.8631,1336.1,440.258,-48.4491,1410.15,215.986,254.666,979.437,329.238,-3.43801,1473.45,72.8027,293.81,1152.42,667.822,-56.9491,1286.54,583.802,183.091,905.584,90.7316,237.651,1052.38,448.082,135.521,853.042,77.7074,14.6136,1607.61,100.457,214.668,1268.71,893.336,5.5942,1271.74,904.88
3.78,49.5604,1095.94,903.147,144.921,1094,913.149,161.555,1039.31,38.9729,50.3668,1441.43,29.8397,-40.3423,1348.49,440.884,-48.4739,1417.86,215.375,254.246,986.055,331.622,-3.45782,1477.02,70.7032,292.366,1162.46,667.899,-57.7228,1300.56,584.923,183.874,907.549,94.066,236.573,1061.13,449.069,136.484,854.639,82.454,15.0462,1611.69,94.4008,213.499,1280.52,892.929,4.50118,1284.17,905.338
3.79,47.9555,1108.25,903.783,143.373,1106.31,913.493,161.739,1039.65,38.8532,50.2043,1442.88,29.3859,-40.8304,1360.66,441.627,-48.4768,1425.2,214.87,253.714,993.168,334.132,-3.42984,1480,68.753,290.82,1172.96,667.996,-58.4839,1314.18,586.1,184.626,909.826,97.6675,235.408,1070.52,450.038,137.331,856.666,87.6087,15.3476,1615.24,88.2369,212.221,1292.5,892.647,3.33998,1296.69,906.02
3.8,46.4124,1120.65,904.639,141.91,1118.78,913.964,161.911,1040.02,38.6626,50.125,1444.04,29.308,-41.3517,1372.51,442.457,-48.4876,1432.26,214.505,253.068,1000.86,336.757,-3.35557,1482.62,67.0658,289.186,1183.95,668.103,-59.2691,1327.29,587.308,185.322,912.487,101.559,234.173,1080.68,450.957,138.004,859.243,93.2112,15.559,1618.44,82.2102,210.843,1304.64,892.496,2.11946,1309.28,906.918
3.81,44.9245,1133.12,905.697,140.525,1131.37,914.547,162.055,1040.4,38.4002,50.0983,1445.07,29.5984,-41.9294,1383.97,443.347,-48.5416,1439.06,214.3,252.31,1009.23,339.485,-3.25131,1485,65.7071,287.473,1195.45,668.206,-60.1114,1339.84,588.532,185.938,915.617,105.771,232.893,1091.68,451.786,138.451,862.498,99.3038,15.7316,1621.4,76.5192,209.376,1316.88,892.481,0.848787,1321.93,908.018
3.82,43.4846,1145.63,906.938,139.206,1144.02,915.222,162.151,1040.79,38.0824,50.0812,1446.06,30.1966,-42.5839,1394.96,444.275,-48.6732,1445.64,214.257,251.454,1018.39,342.291,-3.1418,1487.23,64.695,285.692,1207.46,668.285,-61.0375,1351.82,589.765,186.457,919.313,110.339,231.598,1103.64,452.484,138.633,866.561,105.928,15.9178,1624.17,71.3088,207.833,1329.19,892.602,-0.463022,1334.6,909.3
3.83,42.0851,1158.14,908.335,137.942,1156.7,915.97,162.18,1041.21,37.7499,50.0315,1447.02,31.0074,-43.3311,1405.46,445.216,-48.9086,1451.95,214.358,250.52,1028.44,345.142,-3.05212,1489.31,64.0082,283.847,1219.99,668.312,-62.0668,1363.27,591.008,186.863,923.683,115.301,230.322,1116.63,453.007,138.528,871.558,113.118,16.1603,1626.72,66.6725,206.227,1341.53,892.855,-1.80739,1347.27,910.74
3.84,40.7179,1170.64,909.86,136.717,1169.35,916.768,162.124,1041.7,37.4728,49.9171,1447.95,31.9237,-44.1811,1415.42,446.148,-49.2617,1457.95,214.568,249.537,1039.5,347.999,-3.00323,1491.24,63.5984,281.945,1233,668.255,-63.2105,1374.26,592.258,187.145,928.839,120.697,229.1,1130.72,453.31,138.133,877.602,120.9,16.4824,1629.05,62.6584,204.573,1353.84,893.232,-3.1763,1359.9,912.312
3.85,39.3746,1183.07,911.48,135.518,1181.92,917.593,161.972,1042.34,37.3541,49.7217,1448.81,32.8462,-45.1369,1424.84,447.045,-49.7329,1463.58,214.841,248.538,1051.67,350.815,-3.01138,1493.01,63.4036,279.994,1246.48,668.083,-64.4702,1384.85,593.517,187.294,934.894,126.564,227.964,1145.96,453.355,137.473,884.788,129.293,16.8829,1631.11,59.2748,202.886,1366.08,893.723,-4.5623,1372.46,913.983
3.86,38.0466,1195.41,913.162,134.33,1194.37,918.422,161.72,1043.23,37.5267,49.4455,1449.58,33.6965,-46.1946,1433.68,447.886,-50.3124,1468.8,215.131,247.56,1065.04,353.543,-3.08862,1494.59,63.359,278.002,1260.38,667.762,-65.8379,1395.11,594.777,187.307,941.959,132.935,226.938,1162.36,453.111,136.594,893.187,138.303,17.339,1632.89,56.4937,201.182,1378.2,894.314,-5.95828,1384.92,915.721
3.87,36.7248,1207.62,914.869,133.136,1206.64,919.231,161.377,1044.54,38.1451,49.1011,1450.24,34.4238,-47.3449,1441.96,448.65,-50.9838,1473.55,215.394,246.641,1079.68,356.14,-3.24229,1495.98,63.4042,275.978,1274.63,667.267,-67.2975,1405.05,596.029,187.184,950.135,139.831,226.038,1179.93,452.563,135.564,902.845,147.922,17.8137,1634.39,54.2562,199.478,1390.15,894.99,-7.3574,1397.25,917.492
3.88,35.4001,1219.67,916.567,131.924,1218.69,920,160.965,1046.49,39.3687,48.7086,1450.78,35.0059,-48.5752,1449.67,449.324,-51.7284,1477.81,215.598,245.815,1095.63,358.57,-3.47353,1497.18,63.4895,273.931,1289.19,666.585,-68.827,1414.69,597.256,186.927,959.509,147.255,225.268,1198.61,451.716,134.456,913.78,158.119,18.2643,1635.61,52.4813,197.791,1401.9,895.735,-8.7529,1409.42,919.261
3.89,34.064,1231.53,918.226,130.679,1230.49,920.71,160.521,1049.32,41.3388,48.29,1451.2,35.4445,-49.8703,1456.83,449.898,-52.5275,1481.59,215.72,245.105,1112.9,360.809,-3.7758,1498.2,63.5773,271.875,1303.99,665.719,-70.4001,1424,598.437,186.535,970.15,155.183,224.624,1218.35,450.601,133.34,925.988,168.829,18.6506,1636.59,51.0777,196.137,1413.41,896.537,-10.1382,1421.42,920.996
3.9,32.7091,1243.19,919.817,129.393,1242.01,921.346,160.087,1053.31,44.154,47.8655,1451.51,35.7586,-51.2137,1463.46,450.371,-53.3639,1484.91,215.75,244.526,1131.46,362.851,-4.13421,1499.05,63.6423,269.825,1318.96,664.689,-71.9887,1432.97,599.549,186.009,982.1,163.556,224.091,1239.05,449.278,132.258,939.447,179.94,18.9426,1637.36,49.9559,194.529,1424.67,897.382,-11.507,1433.22,922.667
3.91,31.3298,1254.63,921.317,128.058,1253.24,921.9,159.711,1058.77,47.8492,47.4503,1451.73,35.976,-52.5877,1469.6,450.745,-54.2218,1487.8,215.69,244.074,1151.23,364.707,-4.52638,1499.75,63.6694,267.8,1334.04,663.539,-73.5662,1441.57,600.57,185.342,995.382,172.278,223.649,1260.6,447.831,131.223,954.125,191.284,19.1246,1637.97,49.038,192.98,1435.64,898.261,-12.8538,1444.82,924.249
3.92,29.923,1265.84,922.71,126.669,1264.17,922.369,159.432,1065.96,52.3856,47.0539,1451.87,36.1274,-53.9738,1475.27,451.029,-55.0859,1490.31,215.551,243.732,1172.11,366.411,-4.92528,1500.33,63.6516,265.825,1349.17,662.331,-75.1107,1449.78,601.483,184.526,1009.99,181.209,223.275,1282.85,446.368,130.213,969.979,202.639,19.1977,1638.44,48.2633,191.499,1446.34,899.171,-14.174,1456.19,925.719
3.93,28.4887,1276.81,923.986,125.229,1274.8,922.758,159.281,1075.15,57.6515,46.6808,1451.96,36.2404,-55.3532,1480.53,451.234,-55.9417,1492.5,215.351,243.465,1193.95,368.013,-5.30371,1500.8,63.5884,263.928,1364.29,661.141,-76.6065,1457.61,602.281,183.551,1025.9,190.173,222.943,1305.67,445.007,129.178,986.957,213.744,19.1769,1638.83,47.5893,190.092,1456.76,900.108,-15.4648,1467.35,927.06
3.94,27.0307,1287.56,925.142,123.739,1285.14,923.08,159.267,1086.54,63.4711,46.3311,1451.99,36.337,-56.7075,1485.41,451.376,-56.7753,1494.42,215.111,243.23,1216.57,369.575,-5.63873,1501.18,63.4847,262.14,1379.35,660.054,-78.0443,1465.07,602.963,182.408,1043.06,198.968,222.627,1328.9,443.867,128.058,1005,224.318,19.0872,1639.15,46.9907,188.76,1466.92,901.076,-16.725,1478.29,928.263
3.95,25.556,1298.08,926.182,122.209,1295.22,923.35,159.379,1100.24,69.6176,46.0021,1451.99,36.4323,-58.0204,1489.97,451.471,-57.5734,1496.13,214.852,242.969,1239.79,371.165,-5.91411,1501.49,63.3498,260.487,1394.3,659.152,-79.4201,1472.2,603.534,181.097,1061.41,207.375,222.303,1352.39,443.06,126.794,1024.03,234.084,18.9578,1639.42,46.4564,187.5,1476.83,902.077,-17.9556,1489.02,929.318
3.96,24.0752,1308.39,927.112,120.652,1305.06,923.592,159.58,1116.31,75.8296,45.6901,1451.96,36.5347,-59.2785,1494.24,451.532,-58.3232,1497.67,214.596,242.622,1263.42,372.85,-6.1206,1501.75,63.1952,258.993,1409.1,658.51,-80.7328,1479.03,604.002,179.62,1080.86,215.175,221.947,1375.98,442.677,125.34,1043.97,242.788,18.8163,1639.66,45.9853,186.305,1486.52,903.117,-19.1594,1499.54,930.227
3.97,22.6023,1318.51,927.943,119.084,1314.71,923.83,159.819,1134.69,81.8318,45.391,1451.91,36.6473,-60.4721,1498.28,451.575,-59.0136,1499.11,214.362,242.133,1287.28,374.686,-6.25514,1501.98,63.0324,257.669,1423.75,658.183,-81.9811,1485.6,604.378,177.99,1101.32,222.157,221.538,1399.54,442.783,123.673,1064.74,250.214,18.6851,1639.87,45.5804,185.164,1496.02,904.2,-20.3405,1509.86,930.989
3.98,21.1539,1328.45,928.688,117.527,1324.18,924.09,160.036,1155.28,87.358,45.1017,1451.85,36.77,-61.595,1502.1,451.607,-59.6357,1500.47,214.163,241.45,1311.18,376.71,-6.31958,1502.19,62.8726,256.518,1438.22,658.207,-83.1596,1491.95,604.671,176.23,1122.71,228.133,221.056,1422.95,443.415,121.792,1086.26,256.19,18.5786,1640.07,45.2442,184.067,1505.37,905.33,-21.5042,1520.01,931.609
3.99,19.7488,1338.24,929.362,116.005,1333.53,924.394,160.169,1177.92,92.1738,44.821,1451.79,36.9014,-62.6447,1505.76,451.635,-60.1847,1501.79,214.009,240.539,1334.98,378.932,-6.31937,1502.38,62.7253,255.528,1452.54,658.594,-84.2597,1498.09,604.887,174.37,1144.92,232.946,220.485,1446.08,444.578,119.723,1108.42,260.589,18.5029,1640.27,44.9758,182.998,1514.59,906.507,-22.6559,1529.98,932.095
4,18.4075,1347.9,929.975,114.544,1342.78,924.759,160.169,1202.44,96.0937,44.5497,1451.72,37.0411,-63.6215,1509.26,451.658,-60.6599,1503.08,213.901,239.383,1358.56,381.329,-6.26223,1502.56,62.5986,254.681,1466.71,659.336,-85.2721,1504.06,605.036,172.453,1167.87,236.477,219.811,1468.84,446.249,117.517,1131.15,263.33,18.4566,1640.47,44.7708,181.945,1523.73,907.729,-23.8007,1539.8,932.453
4.01,17.1511,1357.44,930.537,113.168,1351.97,925.196,159.998,1228.63,98.9903,44.292,1451.67,37.191,-64.5279,1512.63,451.676,-61.0651,1504.35,213.835,237.981,1381.82,383.846,-6.15711,1502.74,62.4996,253.953,1480.78,660.408,-86.1908,1509.88,605.124,170.527,1191.47,238.643,219.027,1491.17,448.379,115.244,1154.36,264.369,18.4318,1640.67,44.6212,180.896,1532.81,908.989,-24.9423,1549.48,932.689
4.02,16.0001,1366.89,931.055,111.902,1361.12,925.707,159.636,1256.35,100.796,44.0556,1451.63,37.3563,-65.3689,1515.88,451.684,-61.4074,1505.59,213.803,236.357,1404.68,386.394,-6.0134,1502.91,62.4346,253.32,1494.76,661.776,-87.0147,1515.55,605.159,168.643,1215.66,239.396,218.129,1512.99,450.9,112.989,1177.99,263.701,18.417,1640.88,44.5169,179.84,1541.87,910.277,-26.0832,1559.04,932.809
4.03,14.9732,1376.26,931.529,110.768,1370.25,926.284,159.083,1285.42,101.499,43.8514,1451.64,37.5455,-66.1513,1519.03,451.677,-61.6972,1506.79,213.795,234.549,1427.11,388.857,-5.84016,1503.09,62.409,252.761,1508.69,663.396,-87.7484,1521.08,605.147,166.851,1240.38,238.715,217.12,1534.27,453.731,110.838,1202,261.341,18.3994,1641.11,44.447,178.772,1550.93,911.578,-27.224,1568.49,932.819
4.04,14.0859,1385.57,931.956,109.783,1379.39,926.913,158.359,1315.72,101.137,43.6922,1451.69,37.7688,-66.8836,1522.07,451.652,-61.946,1507.94,213.801,232.612,1449.09,391.097,-5.64512,1503.26,62.4271,252.263,1522.6,665.221,-88.403,1526.5,605.091,165.191,1265.63,236.601,216.008,1554.99,456.778,108.872,1226.37,257.33,18.3675,1641.36,44.4006,177.686,1560.02,912.875,-28.3631,1577.84,932.721
4.05,13.35,1394.84,932.329,108.96,1388.56,927.57,157.501,1347.15,99.7933,43.5901,1451.79,38.0365,-67.5752,1525.02,451.605,-62.1659,1509.03,213.812,230.613,1470.64,392.97,-5.43382,1503.45,62.4915,251.818,1536.51,667.204,-88.9964,1531.8,604.995,163.69,1291.4,233.079,214.806,1575.12,459.944,107.157,1251.14,251.724,18.3136,1641.63,44.3679,176.585,1569.16,914.146,-29.497,1587.11,932.517
4.06,12.773,1404.07,932.639,108.307,1397.75,928.229,156.559,1379.6,97.5832,43.5538,1451.96,38.3559,-68.235,1527.88,451.537,-62.3673,1510.07,213.823,228.626,1491.79,394.329,-5.2091,1503.64,62.6022,251.427,1550.44,669.297,-89.5512,1537,604.86,162.362,1317.72,228.19,213.535,1594.68,463.127,105.731,1276.36,244.59,18.2349,1641.93,44.3401,175.47,1578.37,915.371,-30.6204,1596.31,932.209
4.07,12.3588,1413.27,932.875,107.828,1406.99,928.86,155.598,1413.02,94.6476,43.5869,1452.19,38.7301,-68.8699,1530.66,451.449,-62.558,1511.04,213.829,226.724,1512.61,395.04,-4.97132,1503.86,62.7568,251.09,1564.39,671.452,-90.0906,1542.11,604.691,161.208,1344.62,221.997,212.221,1613.67,466.23,104.608,1302.14,236.012,18.1337,1642.26,44.309,174.349,1587.66,916.524,-31.7264,1605.45,931.797
4.08,12.1078,1422.46,933.023,107.521,1416.27,929.434,154.686,1447.35,91.1422,43.6878,1452.45,39.1572,-69.483,1533.37,451.341,-62.7422,1511.97,213.828,224.977,1533.16,394.986,-4.71935,1504.08,62.9512,250.811,1578.34,673.622,-90.6337,1547.14,604.489,160.222,1372.16,214.585,210.896,1632.1,469.158,103.77,1328.58,226.082,18.016,1642.61,44.266,173.23,1597.04,917.583,-32.8076,1614.53,931.281
4.09,12.0179,1431.64,933.073,107.385,1425.61,929.922,153.885,1482.53,87.2303,43.8525,1452.75,39.6307,-70.0721,1536.01,451.218,-62.9191,1512.87,213.821,223.445,1553.54,394.082,-4.45185,1504.33,63.1798,250.59,1592.3,675.763,-91.1915,1552.09,604.255,159.394,1400.41,206.063,209.597,1649.98,471.823,103.179,1355.82,214.912,17.8901,1642.99,44.2025,172.123,1606.52,918.527,-33.8562,1623.56,930.662
4.1,12.0848,1440.82,933.013,107.413,1434.99,930.296,153.245,1518.53,83.0777,44.0769,1453.04,40.1406,-70.6317,1538.61,451.083,-63.0829,1513.74,213.815,222.174,1573.82,392.274,-4.16844,1504.6,63.4367,250.423,1606.22,677.83,-91.7672,1556.98,603.987,158.71,1429.43,196.572,208.357,1667.31,474.143,102.786,1383.98,202.637,17.7644,1643.37,44.1103,171.037,1616.1,919.335,-34.865,1632.54,929.941
4.11,12.3033,1449.99,932.835,107.598,1444.43,930.536,152.795,1555.27,78.8508,44.3583,1453.31,40.6745,-71.1533,1541.17,450.943,-63.2227,1514.6,213.818,221.192,1594.06,389.55,-3.8703,1504.89,63.7164,250.307,1620.09,679.776,-92.3587,1561.82,603.687,158.163,1459.27,186.277,207.206,1684.1,476.044,102.537,1413.19,189.417,17.645,1643.76,43.9825,169.981,1625.8,919.988,-35.8281,1641.48,929.122
4.12,12.6679,1459.16,932.534,107.933,1453.93,930.623,152.535,1592.7,74.7161,44.6959,1453.55,41.2183,-71.6268,1543.72,450.807,-63.3231,1515.45,213.842,220.508,1614.33,385.936,-3.55974,1505.19,64.0143,250.235,1633.87,681.557,-92.9601,1566.64,603.359,157.743,1489.98,175.371,206.166,1700.34,477.461,102.384,1443.52,175.445,17.5348,1644.14,43.8159,168.965,1635.61,920.473,-36.7412,1650.37,928.208
4.13,13.1734,1468.32,932.104,108.41,1463.5,930.544,152.44,1630.73,70.8429,45.0893,1453.74,41.7587,-72.0415,1546.28,450.686,-63.3671,1516.31,213.905,220.109,1634.64,381.503,-3.2393,1505.5,64.3269,250.199,1647.5,683.125,-93.5633,1571.46,603.008,157.445,1521.58,164.071,205.25,1716,478.34,102.293,1475.02,160.939,17.4341,1644.49,43.6112,167.993,1645.54,920.775,-37.6018,1659.22,927.205
4.14,13.8153,1477.49,931.547,109.024,1473.14,930.291,152.462,1669.24,67.4041,45.5368,1453.89,42.286,-72.3868,1548.88,450.591,-63.3378,1517.18,214.022,219.966,1654.99,376.358,-2.91069,1505.8,64.6522,250.191,1660.96,684.436,-94.1586,1576.3,602.643,157.265,1554.07,152.614,204.462,1731.06,478.644,102.242,1507.7,146.137,17.341,1644.81,43.3747,167.07,1655.58,920.887,-38.4099,1668.02,926.121
4.15,14.5903,1486.66,930.865,109.769,1482.86,929.862,152.536,1708.12,64.5742,46.0348,1454,42.7971,-72.6536,1551.55,450.533,-63.222,1518.06,214.208,220.036,1675.34,370.638,-2.57413,1506.09,64.99,250.206,1674.18,685.445,-94.7348,1581.19,602.275,157.199,1587.41,141.252,203.797,1745.47,478.352,102.227,1541.47,131.292,17.2534,1645.1,43.1166,166.198,1665.74,920.804,-39.1679,1676.77,924.965
4.16,15.4958,1495.84,930.063,110.642,1492.67,929.259,152.595,1747.21,62.523,46.5777,1454.1,43.2983,-72.8354,1554.31,450.521,-63.0121,1518.96,214.476,220.267,1695.63,364.504,-2.22812,1506.36,65.3435,250.239,1687.12,686.111,-95.2801,1586.18,601.914,157.246,1621.51,130.24,203.245,1759.2,477.46,102.266,1576.19,116.662,17.1695,1645.36,42.8506,165.378,1676.01,920.522,-39.8801,1685.48,923.75
4.17,16.5299,1505.03,929.151,111.64,1502.57,928.489,152.577,1786.32,61.4065,47.1594,1454.2,43.8069,-72.9298,1557.21,450.561,-62.7079,1519.89,214.835,220.598,1715.74,358.123,-1.86985,1506.6,65.7197,250.289,1699.72,686.398,-95.7827,1591.27,601.571,157.401,1656.24,119.829,202.798,1772.2,475.986,102.392,1611.66,102.504,17.0889,1645.59,42.5904,164.608,1686.4,920.044,-40.5525,1694.14,922.485
4.18,17.6903,1514.23,928.14,112.759,1512.57,927.562,152.435,1825.24,61.3561,47.7745,1454.31,44.3504,-72.9384,1560.28,450.657,-62.3167,1520.86,215.288,220.974,1735.59,351.666,-1.49595,1506.81,66.1303,250.356,1711.92,686.275,-96.2312,1596.5,601.254,157.66,1691.42,110.252,202.445,1784.46,473.971,102.654,1647.6,89.0581,17.0131,1645.78,42.3482,163.883,1696.9,919.375,-41.1919,1702.75,921.185
4.19,18.9743,1523.44,927.045,113.995,1522.68,926.491,152.15,1863.72,62.4683,48.4191,1454.47,44.963,-72.8664,1563.55,450.809,-61.8521,1521.88,215.837,221.342,1755.05,345.292,-1.10349,1506.99,66.592,250.447,1723.68,685.725,-96.6149,1601.87,600.971,158.013,1726.82,101.714,202.184,1795.99,471.475,103.111,1683.71,76.5388,16.9458,1645.96,42.1324,163.199,1707.5,918.523,-41.8053,1711.32,919.86
4.2,20.377,1532.7,925.881,115.342,1532.9,925.289,151.732,1901.52,64.7942,49.0893,1454.66,45.6813,-72.7219,1567.03,451.018,-61.3325,1523,216.478,221.666,1774.03,339.143,-0.691147,1507.16,67.1245,250.567,1734.95,684.741,-96.9249,1607.41,600.727,158.442,1762.16,94.3748,202.013,1806.8,468.581,103.819,1719.64,65.121,16.8917,1646.12,41.9479,162.551,1718.21,917.502,-42.3994,1719.86,918.524
4.21,21.8911,1541.99,924.667,116.791,1543.23,923.976,151.216,1938.35,68.3286,49.7782,1454.89,46.5391,-72.5149,1570.77,451.278,-60.7792,1524.22,217.208,221.923,1792.44,333.341,-0.260724,1507.33,67.7489,250.723,1745.7,683.336,-97.1542,1613.11,600.524,158.924,1797.13,88.3431,201.934,1816.98,465.385,104.824,1755.04,54.9361,16.8551,1646.26,41.7963,161.933,1729.01,916.329,-42.9799,1728.38,917.185
4.22,23.5052,1551.33,923.42,118.329,1553.68,922.568,150.656,1973.94,73.0011,50.4734,1455.17,47.5629,-72.2558,1574.76,451.586,-60.2135,1525.58,218.023,222.105,1810.25,327.977,0.181113,1507.51,68.4855,250.919,1755.93,681.544,-97.2984,1618.97,600.36,159.427,1831.41,83.6623,201.948,1826.6,461.994,106.156,1789.58,46.0726,16.8388,1646.38,41.6766,161.342,1739.91,915.022,-43.5508,1736.9,915.855
4.23,25.204,1560.75,922.159,119.941,1564.23,921.089,150.116,2008.01,78.6697,51.1549,1455.47,48.77,-71.955,1579.01,451.939,-59.6563,1527.1,218.923,222.221,1827.42,323.119,0.621684,1507.73,69.3507,251.156,1765.64,679.422,-97.3568,1624.97,600.234,159.916,1864.66,80.31,202.057,1835.81,458.524,107.832,1822.97,38.5825,16.8433,1646.48,41.5856,160.774,1750.89,913.607,-44.114,1745.44,914.541
4.24,26.9677,1570.26,920.901,121.607,1574.9,919.562,149.657,2040.3,85.1189,51.7965,1455.81,50.1697,-71.6219,1583.53,452.336,-59.1271,1528.79,219.908,222.291,1843.95,318.808,1.04268,1507.99,70.3562,251.431,1774.91,677.051,-97.3323,1631.09,600.143,160.361,1896.57,78.2,202.256,1844.73,455.086,109.855,1854.97,32.4852,16.8669,1646.57,41.5196,160.229,1761.95,912.11,-44.6688,1754.02,913.251
4.25,28.7724,1579.88,919.666,123.306,1585.67,918.013,149.319,2070.56,92.0648,52.3703,1456.16,51.7685,-71.2642,1588.31,452.777,-58.642,1530.67,220.984,222.338,1859.85,315.059,1.42197,1508.33,71.509,251.737,1783.81,674.531,-97.2322,1637.31,600.093,160.736,1926.87,77.1931,202.54,1853.54,451.788,112.217,1885.4,27.7715,16.9067,1646.63,41.4762,159.707,1773.09,910.562,-45.2116,1762.68,911.992
4.26,30.5917,1589.63,918.469,125.012,1596.54,916.469,149.12,2098.58,99.1672,52.8494,1456.53,53.5743,-70.8868,1593.35,453.263,-58.2137,1532.75,222.155,222.386,1875.16,311.869,1.73618,1508.73,72.8127,252.064,1792.49,671.975,-97.067,1643.64,600.088,161.026,1955.31,77.1105,202.896,1862.4,448.728,114.898,1914.1,24.4056,16.9587,1646.67,41.455,159.212,1784.3,908.995,-45.7358,1771.45,910.769
4.27,32.3972,1599.53,917.328,126.698,1607.5,914.958,149.05,2124.19,106.049,53.2104,1456.92,55.5972,-70.4912,1598.64,453.795,-57.8508,1535.03,223.427,222.449,1889.88,309.216,1.96322,1509.23,74.2691,252.398,1801.1,669.501,-96.8463,1650.05,600.138,161.226,1981.69,77.7501,203.306,1871.45,445.984,117.87,1940.96,22.328,17.0189,1646.7,41.4584,158.75,1795.58,907.444,-46.2318,1780.37,909.586
4.28,34.1603,1609.59,916.258,128.339,1618.54,913.509,149.079,2147.26,112.325,53.4329,1457.34,57.8468,-70.0753,1604.18,454.376,-57.5593,1537.51,224.804,222.536,1904.04,307.064,2.08436,1509.83,75.8803,252.724,1809.82,667.223,-96.5758,1656.59,600.245,161.338,2005.87,78.9009,203.745,1880.84,443.616,121.096,1965.91,21.4587,17.0833,1646.72,41.4911,158.331,1806.93,905.945,-46.6881,1789.47,908.449
4.29,35.8534,1619.85,915.274,129.907,1629.67,912.148,149.155,2167.73,117.628,53.4993,1457.79,60.3318,-69.6331,1609.98,455.005,-57.343,1540.21,226.293,222.643,1917.65,305.366,2.08551,1510.53,77.6504,253.029,1818.85,665.242,-96.2573,1663.27,600.411,161.378,2027.78,80.3587,204.187,1890.68,441.662,124.532,1988.91,21.6992,17.1475,1646.74,41.558,157.964,1818.34,904.531,-47.0912,1798.8,907.361
4.3,37.4514,1630.31,914.387,131.378,1640.88,910.901,149.217,2185.57,121.646,53.3969,1458.29,63.0605,-69.1552,1616.06,455.682,-57.2025,1543.15,227.903,222.762,1930.72,304.071,1.95882,1511.35,79.5863,253.304,1828.38,663.633,-95.8909,1670.15,600.633,161.365,2047.39,81.9379,204.604,1901.03,440.139,128.127,2009.96,22.9359,17.2072,1646.76,41.6631,157.661,1829.82,903.239,-47.4266,1808.4,906.327
4.31,38.9326,1641,913.609,132.731,1652.17,909.792,149.194,2200.86,124.145,53.1207,1458.85,66.0425,-68.6296,1622.43,456.405,-57.1327,1546.33,229.64,222.883,1943.28,303.123,1.70507,1512.3,81.6983,253.548,1838.53,662.446,-95.4742,1677.28,600.905,161.319,2064.75,83.4827,204.973,1911.92,439.04,131.825,2029.07,25.0424,17.2575,1646.8,41.8069,157.436,1841.39,902.098,-47.6798,1818.29,905.351
4.32,40.2799,1651.92,912.947,133.951,1663.54,908.839,149.012,2213.73,124.994,52.6765,1459.51,69.2894,-68.0422,1629.13,457.17,-57.1209,1549.77,231.512,222.994,1955.35,302.469,1.33518,1513.38,83.9988,253.763,1849.41,661.697,-95.0005,1684.72,601.216,161.258,2079.94,84.874,205.272,1923.33,438.341,135.567,2046.28,27.8826,17.2931,1646.87,41.9844,157.3,1853.03,901.139,-47.8371,1828.5,904.438
4.33,41.4814,1663.09,912.408,135.027,1675.02,908.061,148.596,2224.38,124.173,52.0836,1460.3,72.8149,-67.3783,1636.2,457.97,-57.1477,1553.5,233.525,223.088,1966.98,302.058,0.868871,1514.61,86.5009,253.96,1861.03,661.368,-94.4579,1692.54,601.553,161.194,2093.09,86.0284,205.492,1935.2,438.003,139.287,2061.65,31.3132,17.3091,1647,42.1847,157.265,1864.78,900.385,-47.8864,1839.07,903.595
