Frame number,453
First frame,1
Point frequency,100
Analog frequency,1000

Left_Foot Strike,0.25,1.3,2.35,3.4
Right_Foot Strike,0.77,1.83,2.88,3.94
Left_Foot Off,0.88,1.93,2.98,4.05
Right_Foot Off,1.4,2.45,3.51

Time,LANK,,,LPSI,,,RTIB,,,RASI,,,RANK,,,RKNE,,,RTOE,,,LASI,,,LHEE,,,RHEE,,,LTOE,,,LTIB,,,LTHI,,,RTHI,,,LKNE,,,RPSI,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3.7,256.088,-1661.88,59.0989,225.59,-1634.23,922.267,-13.9198,-1809.09,370.032,71.8884,-1828.77,910.257,65.6396,-1650.87,167.032,9.4016,-1897.51,471.058,58.2452,-1757.41,63.7764,317.758,-1825.62,907.982,199.44,-1609.77,24.8256,134.339,-1603.35,158.726,248.375,-1814.85,27.7775,330.357,-1711.08,240.501,336.641,-1766.54,567.816,-1.95123,-1835.74,684.785,321.326,-1763.47,446.023,0,0,0
3.71,255.876,-1661.97,59.533,224.63,-1644.43,922.295,-13.195,-1829.56,367.254,73.062,-1840.01,910.759,65.9979,-1681.87,155.938,10.7848,-1913.34,472.864,57.354,-1794.67,59.9333,318.899,-1835,907.267,199.025,-1609.91,25.4492,134.831,-1635.11,144.278,248.472,-1815.18,27.9332,330.24,-1712.24,241.044,336.416,-1771.29,567.389,-1.81006,-1849.57,686.613,321.313,-1766.13,445.829,0,0,0
3.72,255.679,-1662.07,60.0153,223.745,-1654.63,922.152,-12.5214,-1849.73,364.024,74.1194,-1851.24,910.918,66.1685,-1713.62,144.591,12.1928,-1928.38,474.138,56.404,-1832.27,56.2828,319.938,-1844.4,906.388,198.656,-1610.08,26.0203,135.109,-1667.85,129.658,248.551,-1815.51,28.0335,330.133,-1713.42,241.708,336.09,-1776.01,566.737,-1.67293,-1863.02,688.009,321.297,-1768.84,445.633,0,0,0
3.73,255.505,-1662.18,60.5323,222.909,-1664.84,921.824,-11.8892,-1869.59,360.434,75.0527,-1862.49,910.736,66.1129,-1746.12,133.19,13.614,-1942.6,474.856,55.3995,-1870.14,53.0047,320.866,-1853.83,905.351,198.351,-1610.27,26.539,135.114,-1701.54,115.106,248.616,-1815.8,28.0987,330.038,-1714.61,242.486,335.655,-1780.69,565.849,-1.53728,-1876.06,688.927,321.275,-1771.63,445.429,0,0,0
3.74,255.356,-1662.31,61.0706,222.089,-1675.06,921.3,-11.2909,-1889.11,356.585,75.8571,-1873.75,910.221,65.8081,-1779.32,121.961,15.0353,-1956,475.008,54.3522,-1908.22,50.2929,321.678,-1863.33,904.168,198.118,-1610.47,27.0292,134.802,-1736.1,100.879,248.67,-1816.05,28.1435,329.955,-1715.82,243.37,335.111,-1785.33,564.725,-1.40223,-1888.65,689.327,321.246,-1774.53,445.208,0,0,0
3.75,255.235,-1662.47,61.6239,221.249,-1685.32,920.58,-10.7206,-1908.29,352.586,76.5302,-1885.03,909.385,65.2464,-1813.19,111.157,16.4433,-1968.58,474.597,53.2885,-1946.41,48.3479,322.371,-1872.89,902.851,197.952,-1610.69,27.5321,134.151,-1771.43,87.2352,248.72,-1816.25,28.1776,329.885,-1717.02,244.36,0,0,0,-1.26988,-1900.77,689.177,321.21,-1777.57,444.966,0,0,0
3.76,255.149,-1662.68,62.1952,220.364,-1695.64,919.673,-10.1716,-1927.11,348.547,77.0722,-1896.32,908.247,64.4332,-1847.63,101.05,17.8243,-1980.38,473.647,52.2576,-1984.58,47.3687,322.944,-1882.55,901.414,197.846,-1610.9,28.0979,133.17,-1807.4,74.4271,248.77,-1816.4,28.2062,0,0,0,0,0,0,-1.14757,-1912.38,688.457,321.17,-1780.76,444.696,0,0,0
3.77,255.105,-1662.95,62.7945,219.412,-1706.04,918.597,-9.6379,-1945.59,344.58,77.4857,-1907.65,906.833,63.3884,-1882.51,91.9097,19.1662,-1991.45,472.198,51.3363,-2022.57,47.54,323.397,-1892.3,899.873,197.792,-1611.1,28.7768,131.896,-1843.84,62.6822,248.823,-1816.52,28.2309,0,0,0,0,0,0,-1.04992,-1923.49,687.162,321.127,-1784.13,444.396,0,0,0
3.78,255.115,-1663.28,63.4338,218.379,-1716.55,917.374,-9.11692,-1963.77,340.8,77.7753,-1919.02,905.172,62.1475,-1917.66,83.9826,20.4584,-2001.89,470.31,50.6286,-2060.17,49.014,323.732,-1902.18,898.243,197.783,-1611.3,29.6113,130.4,-1880.53,52.1902,248.883,-1816.61,28.2505,0,0,0,0,0,0,-1.0002,-1934.08,685.311,321.084,-1787.69,444.063,0,0,0
3.79,255.186,-1663.68,64.1262,217.255,-1727.19,916.029,-8.61123,-1981.67,337.313,77.9473,-1930.44,903.3,60.7619,-1952.83,77.4623,21.693,-2011.8,468.059,50.2539,-2097.16,51.8875,323.955,-1912.19,896.543,197.82,-1611.47,30.6305,128.774,-1917.19,43.0915,248.953,-1816.68,28.2625,0,0,0,0,0,0,-1.02948,-1944.19,682.948,321.045,-1791.47,443.699,0,0,0
3.8,255.321,-1664.12,64.891,216.035,-1737.98,914.591,-8.12473,-1999.33,334.218,78.0087,-1941.92,901.254,59.2956,-1987.7,72.4637,22.8636,-2021.33,465.533,50.3272,-2133.27,56.1718,324.07,-1922.34,894.789,197.906,-1611.61,31.8505,127.124,-1953.5,35.4692,249.033,-1816.75,28.2652,0,0,0,0,0,0,-1.17165,-1953.86,680.142,321.013,-1795.46,443.305,0,0,0
3.81,255.519,-1664.6,65.7612,214.716,-1748.92,913.093,-7.65929,-2016.77,331.586,77.9667,-1953.46,899.079,57.8227,-2021.92,69.0006,23.9649,-2030.64,462.832,50.9345,-2168.21,61.7592,324.084,-1932.64,893.001,198.041,-1611.74,33.2801,125.55,-1989.06,29.3443,249.126,-1816.82,28.2586,0,0,0,0,0,0,-1.45551,-1963.18,676.987,320.989,-1799.66,442.883,0,0,0
3.82,255.777,-1665.1,66.7844,213.308,-1760.04,911.569,-7.2132,-2033.97,329.457,77.8285,-1965.09,896.821,56.4274,-2055.04,66.9692,24.9915,-2039.92,460.061,52.112,-2201.64,68.4008,324.001,-1943.1,891.196,198.23,-1611.87,34.9296,124.136,-2023.43,24.6722,249.234,-1816.91,28.2456,0,0,0,0,0,0,-1.89636,-1972.29,673.596,0,0,0,0,0,0
3.83,256.097,-1665.65,68.0129,211.828,-1771.32,910.061,-6.78058,-2050.87,327.819,77.6003,-1976.8,894.529,55.2013,-2086.58,66.1471,25.9363,-2049.34,457.325,53.8327,-2233.22,75.706,323.826,-1953.74,889.391,198.474,-1612.01,36.8179,122.939,-2056.09,21.3435,249.359,-1817.01,28.232,0,0,0,0,0,0,-2.4895,-1981.35,670.102,0,0,0,0,0,0
3.84,256.488,-1666.27,69.4885,210.303,-1782.74,908.607,-6.35247,-2067.39,326.607,77.2869,-1988.61,892.252,54.2367,-2116.05,66.2125,26.7906,-2059.09,454.722,56.0056,-2262.6,83.1679,323.564,-1964.56,887.604,198.786,-1612.2,38.9728,121.985,-2086.54,19.1898,249.502,-1817.15,28.224,0,0,0,0,0,0,-3.20558,-1990.55,666.646,0,0,0,0,0,0
3.85,256.967,-1667,71.2277,208.761,-1794.27,907.24,-5.91927,-2083.39,325.708,76.8918,-2000.52,890.042,53.6187,-2142.95,66.7851,27.5445,-2069.31,452.338,58.4895,-2289.44,90.2156,323.215,-1975.57,885.849,199.183,-1612.47,41.4234,121.283,-2114.27,17.9893,249.666,-1817.32,28.2251,0,0,0,0,0,0,-3.99004,-2000.11,663.374,0,0,0,0,0,0
3.86,257.558,-1667.87,73.2186,207.224,-1805.89,905.981,-5.47317,-2098.78,324.969,76.417,-2012.55,887.947,53.4182,-2166.89,67.4764,28.1889,-2080.15,450.24,61.1195,-2313.44,96.2793,322.781,-1986.77,884.144,199.689,-1612.85,44.1928,120.863,-2138.86,17.4604,249.848,-1817.52,28.2353,0,0,0,0,0,0,-4.76957,-2010.24,660.423,0,0,0,0,0,0
3.87,258.284,-1668.9,75.434,205.709,-1817.54,904.838,-5.00906,-2113.45,324.231,75.8633,-2024.69,886.013,53.6827,-2187.57,67.9423,28.7184,-2091.66,448.473,63.7389,-2334.35,100.852,322.261,-1998.16,882.501,200.336,-1613.34,47.2962,120.795,-2160.01,17.2653,250.046,-1817.75,28.2513,0,0,0,0,0,0,-5.46585,-2021.12,657.913,0,0,0,0,0,0
3.88,259.171,-1670.11,77.8546,204.225,-1829.2,903.816,-4.5247,-2127.38,323.355,75.2304,-2036.96,884.281,54.4231,-2204.89,67.9285,29.1336,-2103.86,447.055,66.2252,-2351.99,103.538,321.652,-2009.76,880.935,201.159,-1613.95,50.7425,121.134,-2177.56,17.0712,250.256,-1817.99,28.2671,0,0,0,0,0,0,-6.01173,-2032.88,655.928,0,0,0,0,0,0
3.89,260.232,-1671.5,80.4833,202.776,-1840.82,902.915,-4.02174,-2140.58,322.251,74.5179,-2049.35,882.787,55.6004,-2218.93,67.3007,29.442,-2116.72,445.979,68.502,-2366.25,104.073,320.951,-2021.55,879.458,202.184,-1614.69,54.5378,121.877,-2191.55,16.6185,250.477,-1818.25,28.2746,0,0,0,0,0,0,-6.36617,-2045.56,654.513,0,0,0,0,0,0
3.9,261.464,-1673.07,83.346,201.364,-1852.4,902.136,-3.50878,-2153.14,320.895,73.7251,-2061.87,881.559,57.1239,-2229.97,66.0512,29.6545,-2130.15,445.22,70.5344,-2377.07,102.322,320.153,-2033.52,878.083,203.422,-1615.58,58.6952,122.951,-2202.18,15.7704,250.704,-1818.51,28.2651,0,0,0,0,0,0,-6.52242,-2059.15,653.662,0,0,0,0,0,0
3.91,262.839,-1674.83,86.4857,199.987,-1863.94,901.478,-3.00357,-2165.19,319.332,72.8518,-2074.51,880.616,58.8621,-2238.46,64.2846,29.7805,-2144.01,444.737,72.311,-2384.45,98.2378,319.254,-2045.67,876.819,204.854,-1616.67,63.2443,124.235,-2209.81,14.5482,250.936,-1818.76,28.2323,0,0,0,0,0,0,-6.50844,-2073.52,653.323,0,0,0,0,0,0
3.92,264.315,-1676.82,89.9544,0,0,0,-2.53284,-2176.93,317.666,71.8984,-2087.26,879.971,60.6597,-2244.93,62.1875,29.8236,-2158.16,444.485,0,0,0,318.252,-2057.98,875.679,206.436,-1618.04,68.2381,125.579,-2214.96,13.1366,251.171,-1819.01,28.1729,0,0,0,0,0,0,-6.38377,-2088.47,653.403,0,0,0,0,0,0
3.93,265.845,-1679.12,93.8051,0,0,0,-2.13008,-2188.54,316.035,70.8661,-2100.1,879.624,62.3553,-2249.96,59.9894,29.7806,-2172.45,444.423,0,0,0,317.142,-2070.42,874.67,208.095,-1619.83,73.7559,126.844,-2218.24,11.8553,0,0,0,0,0,0,0,0,0,-6.23435,-2103.77,653.788,0,0,0,0,0,0
3.94,267.38,-1681.86,98.0852,0,0,0,-1.8321,-2200.21,314.592,69.757,-2113.01,879.57,63.8032,-2254.06,57.9189,29.6438,-2186.73,444.511,0,0,0,315.925,-2082.96,873.8,209.742,-1622.19,79.9006,127.922,-2220.27,11.0965,0,0,0,0,0,0,0,0,0,-6.1623,-2119.13,654.361,0,0,0,0,0,0
3.95,268.874,-1685.18,102.835,0,0,0,-1.67278,-2212.06,313.463,68.5739,-2125.97,879.794,64.8971,-2257.65,56.1607,29.405,-2200.86,444.716,0,0,0,314.6,-2095.58,873.077,211.281,-1625.35,86.7882,128.749,-2221.65,11.239,0,0,0,0,0,0,0,0,0,-6.27091,-2134.31,655.019,0,0,0,0,0,0
3.96,270.285,-1689.28,108.089,0,0,0,-1.67331,-2224.15,312.724,67.3205,-2138.95,880.274,65.5914,-2261.02,54.8284,29.0583,-2214.74,445.007,0,0,0,313.172,-2108.23,872.505,212.616,-1629.53,94.535,129.304,-2222.87,12.5664,0,0,0,0,0,0,0,0,0,-6.65067,-2149.12,655.689,0,0,0,0,0,0
3.97,271.575,-1694.34,113.877,0,0,0,-1.83312,-2236.38,312.37,66.0015,-2151.91,880.985,65.9101,-2264.3,53.9629,28.6042,-2228.27,445.353,0,0,0,311.645,-2120.88,872.088,213.671,-1634.96,103.237,129.582,-2224.24,15.2388,0,0,0,0,0,0,0,0,0,-7.37092,-2163.39,656.322,0,0,0,0,0,0
3.98,272.715,-1700.55,120.22,0,0,0,-2.12793,-2248.55,312.319,64.6223,-2164.82,881.896,65.9335,-2267.5,53.5544,28.0494,-2241.35,445.718,0,0,0,310.031,-2133.49,871.828,214.409,-1641.83,112.947,129.594,-2225.94,19.3286,0,0,0,0,0,0,0,0,0,-8.47713,-2177.04,656.895,0,0,0,0,0,0
3.99,273.688,-1708.05,127.131,0,0,0,-2.51918,-2260.34,312.431,63.1899,-2177.64,882.973,65.7653,-2270.56,53.5647,27.4052,-2253.89,446.066,0,0,0,308.34,-2146.02,871.729,214.838,-1650.27,123.649,129.349,-2228.03,24.8605,0,0,0,0,0,0,0,0,0,-9.99265,-2190.04,657.399,0,0,0,0,0,0
4,274.496,-1716.95,134.618,0,0,0,-2.96899,-2271.4,312.556,61.7121,-2190.34,884.183,65.4987,-2273.42,53.9466,26.685,-2265.82,446.358,0,0,0,306.59,-2158.43,871.792,215.008,-1660.34,135.255,0,0,0,0,0,0,0,0,0,0,0,0,-11.9256,-2202.35,657.833,0,0,0,0,0,0
4.01,275.148,-1727.31,142.689,0,0,0,-3.44919,-2281.39,312.564,60.1978,-2202.89,885.49,65.1979,-2276.02,54.6598,25.9024,-2277.06,446.564,0,0,0,304.798,-2170.7,872.02,214.983,-1672.03,147.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.02,275.641,-1739.1,151.343,0,0,0,-3.94547,-2290.06,312.382,58.6566,-2215.24,886.862,64.8959,-2278.34,55.6779,25.0717,-2287.54,446.657,0,0,0,302.986,-2182.8,872.416,214.804,-1685.28,160.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.03,275.957,-1752.27,160.545,0,0,0,-4.4564,-2297.3,311.999,57.0982,-2227.4,888.269,64.6044,-2280.37,56.9893,24.2075,-2297.19,446.621,0,0,0,301.176,-2194.71,872.988,214.469,-1699.99,173.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.04,276.056,-1766.74,170.209,0,0,0,-4.98335,-2303.12,311.455,55.5319,-2239.32,889.682,0,0,0,23.3246,-2305.98,446.446,0,0,0,299.388,-2206.43,873.743,213.923,-1716.07,186.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05,275.892,-1782.45,180.179,0,0,0,-5.52213,-2307.67,310.816,53.9656,-2251,891.079,0,0,0,22.4367,-2313.88,446.128,0,0,0,297.642,-2217.95,874.688,213.077,-1733.4,199.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.06,275.423,-1799.31,190.238,0,0,0,-6.06052,-2311.18,310.151,52.4058,-2262.43,892.439,0,0,0,21.556,-2320.87,445.666,0,0,0,295.952,-2229.29,875.832,211.847,-1751.9,212.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.07,274.638,-1817.24,200.122,0,0,0,-6.57927,-2313.93,309.51,50.8563,-2273.6,893.747,0,0,0,20.6912,-2326.94,445.061,0,0,0,294.328,-2240.44,877.183,210.196,-1771.43,223.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.08,273.575,-1836.14,209.553,0,0,0,-7.05411,-2316.21,308.926,49.3185,-2284.53,894.991,0,0,0,19.847,-2332.09,444.316,0,0,0,292.776,-2251.43,878.742,208.168,-1791.86,233.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.09,272.324,-1855.94,218.256,0,0,0,-7.45929,-2318.27,308.412,47.7913,-2295.2,896.161,0,0,0,19.0247,-2336.33,443.432,0,0,0,291.293,-2262.27,880.511,205.897,-1813,242.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1,271.014,-1876.53,225.974,0,0,0,-7.77174,-2320.31,307.966,46.2718,-2305.63,897.252,0,0,0,18.2243,-2339.65,442.411,0,0,0,289.875,-2273,882.48,203.583,-1834.67,248.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.11,269.791,-1897.83,232.495,0,0,0,-7.97528,-2322.44,307.585,44.7556,-2315.83,898.257,0,0,0,0,0,0,0,0,0,288.513,-2283.63,884.637,201.454,-1856.69,254.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.12,268.782,-1919.75,237.657,0,0,0,-8.06664,-2324.68,307.262,43.2385,-2325.81,899.173,0,0,0,0,0,0,0,0,0,287.197,-2294.2,886.959,199.712,-1878.9,257.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.13,268.076,-1942.21,241.36,0,0,0,-8.05976,-2326.98,306.988,41.7168,-2335.59,899.994,0,0,0,0,0,0,0,0,0,285.914,-2304.71,889.416,198.497,-1901.2,260.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.14,267.71,-1965.14,243.566,0,0,0,-7.98299,-2329.24,306.759,40.1885,-2345.17,900.718,0,0,0,0,0,0,0,0,0,284.656,-2315.19,891.972,197.865,-1923.54,260.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.15,267.663,-1988.48,244.283,0,0,0,-7.87083,-2331.35,306.571,38.6539,-2354.59,901.337,0,0,0,0,0,0,0,0,0,283.414,-2325.66,894.586,197.785,-1945.91,259.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.16,267.866,-2012.22,243.554,0,0,0,-7.75492,-2333.21,306.428,37.1159,-2363.85,901.846,0,0,0,0,0,0,0,0,0,282.184,-2336.12,897.21,198.156,-1968.38,257.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.17,268.222,-2036.31,241.441,0,0,0,-7.65681,-2334.78,306.341,35.5802,-2372.98,902.238,0,0,0,0,0,0,0,0,0,280.967,-2346.58,899.796,198.825,-1991.03,253.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.18,268.622,-2060.75,238.014,0,0,0,-7.58426,-2336.09,306.325,34.0551,-2381.98,902.504,0,0,0,0,0,0,0,0,0,279.764,-2357.05,902.295,199.624,-2013.97,248.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.19,268.973,-2085.56,233.347,0,0,0,-7.53305,-2337.21,306.395,32.5517,-2390.88,902.636,0,0,0,0,0,0,0,0,0,278.584,-2367.52,904.662,200.399,-2037.34,242.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2,269.208,-2110.75,227.514,0,0,0,-7.49226,-2338.22,306.561,31.0836,-2399.69,902.629,0,0,0,0,0,0,0,0,0,277.437,-2377.99,906.851,201.029,-2061.25,234.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.21,269.3,-2136.37,220.589,0,0,0,-7.44982,-2339.2,306.829,29.6657,-2408.42,902.476,0,0,0,0,0,0,0,0,0,276.335,-2388.46,908.824,201.448,-2085.85,224.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.22,269.254,-2162.47,212.647,0,0,0,-7.39627,-2340.24,307.2,28.3147,-2417.1,902.177,0,0,0,0,0,0,0,0,0,275.291,-2398.93,910.546,201.64,-2111.24,213.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.23,269.111,-2189.1,203.752,0,0,0,-7.32625,-2341.36,307.67,27.0475,-2425.75,901.732,0,0,0,0,0,0,0,0,0,274.321,-2409.38,911.991,201.64,-2137.49,202.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.24,268.928,-2216.34,193.955,0,0,0,-7.23787,-2342.58,308.237,25.8813,-2434.38,901.145,0,0,0,0,0,0,0,0,0,273.438,-2419.82,913.139,201.522,-2164.67,189.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.25,268.774,-2244.27,183.296,0,0,0,-7.13107,-2343.92,308.898,24.8325,-2443,900.423,0,0,0,0,0,0,0,0,0,272.656,-2430.24,913.975,201.387,-2192.82,175.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.26,268.722,-2272.98,171.808,0,0,0,0,0,0,23.9168,-2451.65,899.579,0,0,0,0,0,0,0,0,0,271.986,-2440.64,914.495,201.341,-2221.97,160.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.27,268.829,-2302.52,159.518,0,0,0,0,0,0,23.1485,-2460.33,898.626,0,0,0,0,0,0,0,0,0,271.438,-2451.02,914.697,201.479,-2252.13,145.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.28,269.13,-2332.94,146.444,0,0,0,0,0,0,22.5407,-2469.07,897.58,0,0,0,0,0,0,0,0,0,271.021,-2461.38,914.589,201.871,-2283.34,129.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.29,269.637,-2364.26,132.594,0,0,0,0,0,0,22.1055,-2477.88,896.46,0,0,0,0,0,0,0,0,0,270.74,-2471.72,914.181,202.562,-2315.61,113.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3,0,0,0,0,0,0,0,0,0,21.854,-2486.78,895.283,0,0,0,0,0,0,0,0,0,270.598,-2482.06,913.491,203.57,-2348.96,96.7992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.31,0,0,0,0,0,0,0,0,0,21.7963,-2495.8,894.07,0,0,0,0,0,0,0,0,0,270.597,-2492.39,912.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.32,0,0,0,0,0,0,0,0,0,21.9418,-2504.94,892.838,0,0,0,0,0,0,0,0,0,270.738,-2502.72,911.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.33,0,0,0,0,0,0,0,0,0,22.2992,-2514.23,891.605,0,0,0,0,0,0,0,0,0,271.018,-2513.06,909.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.34,0,0,0,0,0,0,0,0,0,22.876,-2523.68,890.387,0,0,0,0,0,0,0,0,0,271.438,-2523.4,908.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.35,0,0,0,0,0,0,0,0,0,23.6794,-2533.31,889.198,0,0,0,0,0,0,0,0,0,271.993,-2533.77,906.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.36,0,0,0,0,0,0,0,0,0,24.7153,-2543.11,888.048,0,0,0,0,0,0,0,0,0,272.683,-2544.15,904.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.37,0,0,0,0,0,0,0,0,0,25.9884,-2553.11,886.946,0,0,0,0,0,0,0,0,0,273.505,-2554.55,902.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.38,0,0,0,0,0,0,0,0,0,27.5024,-2563.31,885.898,0,0,0,0,0,0,0,0,0,274.456,-2564.98,900.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.39,0,0,0,0,0,0,0,0,0,29.2592,-2573.7,884.907,0,0,0,0,0,0,0,0,0,275.535,-2575.45,898.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4,0,0,0,0,0,0,0,0,0,31.2599,-2584.29,883.975,0,0,0,0,0,0,0,0,0,276.739,-2585.96,896.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.065,-2596.51,894.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.512,-2607.12,893.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.076,-2617.8,891.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.755,-2628.56,890.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.544,-2639.43,889.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.439,-2650.4,888.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.436,-2661.5,887.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.531,-2672.72,887.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.722,-2684.09,887.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.006,-2695.6,888.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.382,-2707.26,889.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.85,-2719.06,890.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

